unknown,postcode,city,house_number
11681678728.0,4707 XM,SLEEUWIJK,340
11578668348.0,1901 DR,ROTTERDAM,216
8809678724.0,3161 XR,WOERDEN,167
11989641227.0,5172 AV,ROTTERDAM,41
12167676316.0,1079 NK,MAASTRICHT,5
9847626674.0,6713 NR,GOUDA,20
12087678559.0,2171 AA,VENRAY,33
9395678347.0,3061 JJ,OUDE WETERING,34
10488677117.0,8181 NN,'S-GRAVENHAGE,78
13121670520.0,2593 XE,KLOETINGE,317
8420680802.0,1025 DT,VOLENDAM,94
10856668674.0,1338 ZS,'S-GRAVENHAGE,170
13407679643.0,2042 NT,WASSENAAR,27
10138669346.0,1112 NA,HUISSEN,3
9475668212.0,6833 AG,GELDROP,48
8466641132.0,1967 KG,'S-HERTOGENBOSCH,4
10644641885.0,2024 EP,ROTTERDAM,16
12118679315.0,3027 TZ,TILBURG,21
9831667716.0,2521 RH,ALKMAAR,30
12923664178.0,5754 EK,ROTTERDAM,267
10865675502.0,8166 JT,ROTTERDAM,47
10906667758.0,2593 VC,AMSTERDAM,43
11607674606.0,3061 HC,ASTEN,46
10126669470.0,1055 ES,RIJSWIJK,346
12635677786.0,7325 ER,SOEST,15
11818674646.0,1019 WC,ROTTERDAM,514
9924680694.0,1087 HV,'S-HERTOGENBOSCH,16
8327677611.0,3238 AK,TONDEN,5
8315675394.0,5038 KA,ROTTERDAM,26
12010669647.0,3581 MN,AMSTERDAM,17
9066664457.0,3012 GJ,NIEUWERKERK AAN DEN IJSSEL,2035
10120669686.0,3721 JD,WASSENAAR,9
12728663034.0,2924 AP,OOSTHUIZEN,108
12525666528.0,6211 LR,OUDORP,1
8161680999.0,1054 ZG,ODIJK,13
10381220124.0,3521 XK,AMSTERDAM,18
11236674636.0,3077 MG,MAASSLUIS,54
13212641530.0,1071 HX,ZWIJNDRECHT,26
10265669034.0,2675 RR,AMSTERDAM,747
13149672066.0,2162 JX,ROTTERDAM,3
8164665778.0,1087 KP,HEEMSKERK,8
9398680520.0,1423 SN,RHOON,5
11521611727.0,1076 KS,MAASTRICHT,31
9371628600.0,1061 SE,AMSTERDAM,60
11995666462.0,1055 NG,UTRECHT,99
13515675736.0,1057 DM,PRINSENBEEK,3
12321625672.0,3328 KK,PAPENDRECHT,732
8098671508.0,2371 DJ,LEIDSCHENDAM,46
9468663605.0,5464 NA,AMSTELVEEN,10
9266660117.0,5056 AS,UTRECHT,12
10742667294.0,1083 VN,BREDA,8
11580669925.0,1902 SB,OIRSCHOT,71
13252669211.0,3543 BH,ALMERE,98
8068680793.0,1076 LD,AMSTERDAM,36
10189678351.0,6231 BA,'S-HERTOGENBOSCH,43
13255626733.0,2513 ES,ZWIJNDRECHT,136
8309629689.0,1056 NK,WASSENAAR,124
10997680318.0,1215 LZ,MILHEEZE,178
11849669039.0,5658 CB,WIJK BIJ DUURSTEDE,9
10732680413.0,1019 XC,GOUDA,55
8733677156.0,3035 TD,MAASTRICHT,82
8370675321.0,2515 BD,NOOTDORP,50
11067676997.0,1401 AL,AMSTERDAM,255
11233662729.0,1689 CP,ROTTERDAM,171
11819680748.0,1277 EN,'S-GRAVENHAGE,14
11407679714.0,1276 EN,AMSTERDAM,18
12584679947.0,3061 JW,AMSTERDAM,4
11190681029.0,3263 SB,RIJSSEN,10
10351629022.0,1055 NG,GOES,20
12726664145.0,6844 AT,IJSSELSTEIN,88
12405678047.0,2665 VR,ROTTERDAM,56
9780614976.0,2805 BG,AMSTERDAM,37
12567640898.0,2011 BT,AMSTERDAM,9
12016676854.0,2586 VK,ZAANDAM,56
10656623313.0,2543 AT,ZUIDWOLDE,5
12063622851.0,4835 LE,AMSTERDAM,53
10637640565.0,1017 LC,DIEMEN NOORD,14
10992640067.0,3992 RZ,OEGSTGEEST,21
8874675205.0,1075 PM,RIJEN,143
9217680544.0,1013 BH,BREDA,21
13223627471.0,3561 TB,VELDHOVEN,1
12247674570.0,1271 AS,AMSTERDAM,29
11598668305.0,3031 PP,BERGEN OP ZOOM,59
10439667601.0,2726 VZ,TILBURG,156
10983679207.0,9403 BL,BEUNINGEN,49
10945663748.0,7731 AK,AMSTERDAM,105
13598666635.0,5626 CH,VOLLENHOVE,12
10679676121.0,1016 HL,HAARLEM,19
9792673976.0,3432 BN,ROTTERDAM,2
8223680721.0,5223 LN,ROTTERDAM,76
13070672115.0,3401 GD,'S-GRAVENHAGE,64
12489640507.0,7325 RR,UTRECHT,44
11827650978.0,1991 CX,NIEUWE NIEDORP,26
10649641306.0,3417 SE,ALKMAAR,46
9265660117.0,3066 JD,AMSTELVEEN,57
11885679960.0,1074 CB,NAARDEN,41
9222652086.0,3192 XZ,KATWIJK,73
12487679513.0,3271 TE,ROTTERDAM,10
13395673786.0,1561 XC,NIJKERK,36
9564665123.0,4921 SW,EINDHOVEN,71
9362458082.0,2496 TM,MIDDENBEEMSTER,1
12774675146.0,1091 KP,RIEN,46
9701674005.0,1054 GN,AMSTERDAM,247
10610679035.0,6541 RD,ALMERE,133
11792623840.0,1448 BV,UTRECHT,38
9109447064.0,1911 LT,ASSENDELFT,19
8228669478.0,1319 DR,ELSLOO,39
11002678113.0,3817 VJ,ALMERE,6
13591679879.0,1054 LT,HUIZEN,28
11852626358.0,3404 GM,'S-GRAVENHAGE,155
8789669800.0,1521 NC,AMSTERDAM,7
8555678642.0,1057 SV,ROTTERDAM,38
9676676640.0,6221 JE,AMSTERDAM,72
11597668305.0,3451 WD,ASTEN,3
8215680723.0,2631 BS,HOUTEN,40
10838676935.0,1075 XR,LANDSMEER,18
11829369063.0,3072 DG,ROTTERDAM,1864
8497673052.0,9531 HP,AMSTERDAM,21
8911678510.0,1071 HB,AMSTERDAM,593
11609623535.0,2497 EA,OUD-BEIJERLAND,92
13216626912.0,1831 AJ,NOORDWIJKERHOUT,3
8243665119.0,5211 AV,WADDINXVEEN,142
10572681077.0,5025 KW,ZAANDAM,48
13266680518.0,2957 KP,AMSTERDAM,14
9773628184.0,1211 HE,CULEMBORG,7
12333676222.0,1076 PS,AMSTERDAM,13
12284666461.0,3059 XA,AMSTERDAM,195
11625661334.0,1057 BD,TILBURG,532
13064678100.0,1057 SC,HOUTEN,99
11282668517.0,7391 SG,BORNE,1310
11455670037.0,3035 NK,UTRECHT,62
8863665662.0,1404 BB,DE BILT,317
9021678064.0,6523 ND,AMSTERDAM,10
9383681083.0,4624 DK,RHOON,5
10423623234.0,2565 BZ,BAKHUIZEN,300
12815678870.0,1078 KL,AMSTERDAM,60
13602664640.0,3531 TH,SCHEEMDA,196
11223674448.0,2804 MN,ALMERE,6
10725679066.0,2651 SB,DELDEN,135
9804640295.0,1053 KB,BERKEL EN RODENRIJS,138
11593629333.0,2274 GN,CAPELLE AAN DEN IJSEL,36
12252676498.0,1171 ED,BROEK OP LANGEDIJK,24
10376671429.0,1058 XC,ROTTERDAM,99
13367665274.0,2245 CK,AMSTERDAM,40
13260673653.0,1072 XT,PURMEREND,90
12768671416.0,2493 CJ,WILNIS,28
8245666335.0,1121 RM,ALMERE,141
8493677240.0,1097 ZW,'S-GRAVENHAGE,58
11170677858.0,3438 JM,CULEMBORG,16
10164673676.0,1111 XG,HOUTEN,22
8483671251.0,1911 LP,UTRECHT,73
12596680070.0,1015 DS,AMSTERDAM,9
10738664640.0,1506 DT,ROTTERDAM,35
11809663564.0,7415 EK,HAARLEM,82
12337677594.0,6852 DW,DORDRECHT,13
13508679697.0,2023 RT,OUDENBOSCH,15
12070623592.0,1705 NV,ROTTERDAM,10
9163650251.0,3262 RD,ROTTERDAM,238
10436678271.0,1079 PM,ROTTERDAM,53
9122670837.0,2717 WR,BAARN,94
11108680796.0,3621 BZ,AMSTERDAM,22
10876664291.0,1965 TD,ROTTERDAM,68
12508625966.0,3552 VB,IJSSELSTEIN,34
8961666158.0,3731 AJ,BERGSCHENHOEK,25
9949666264.0,9715 LW,NIEUWERKERK AAN DEN IJSSEL,7
10812665846.0,2032 GL,GOIRLE,84
12828642224.0,1054 PS,DE BILT,8
8406670363.0,2132 BH,ALMERE,239
9692679056.0,2042 BC,CASTRICUM,42
9919674316.0,1722 KN,NUENEN,35
11278671032.0,1034 BM,ROTTERDAM,39
9562665084.0,2728 KJ,DORDRECHT,21
9641677892.0,4817 NX,LEERDAM,15
9229678911.0,9713 MR,ALMERE,4
12755678146.0,8017 PB,AMERSFOORT,33
10406678739.0,2318 NB,SCHOONREWOERD,151
10661130125.0,9291 AP,LEIDEN,11
11955677678.0,3021 DT,CULEMBORG,50
13250673543.0,5262 AR,HOUTEN,20
10316680882.0,3828 CB,ROTTERDAM,2
9206670212.0,1059 AG,UTRECHT,54
8323671290.0,3523 BH,ALKMAAR,8
13611679993.0,6604 AT,NIEUWERKERK A/D IJSSEL,31
11592680698.0,1069 HD,HAREN,3
10847680750.0,5629 TJ,HEILOO,15
8495641137.0,1401 CC,ROTTERDAM,190
8842667261.0,2651 ZA,AMSTERDAM,94
8272679638.0,7559 JT,HOUTEN,15
9322678953.0,2548 TK,PAPENDRECHT,8
12351679674.0,2274 SB,HILLEGOM,114
12221628322.0,2904 PA,SINT-PANCRAS,5
9881679361.0,3452 ED,AMSTERDAM,35
8510675196.0,1073 GM,GIETEN,16
12030663104.0,1075 SJ,MIDDELHARNIS,33
13404680170.0,9501 JZ,ROTTERDAM,90
13533679893.0,2404 AR,AMSTERDAM,15
13009673591.0,1012 PN,UTRECHT,164
10217678903.0,2497 BX,HAARLEM,13
13023650967.0,4707 LG,ROTTERDAM,52
10855668674.0,2906 SH,AMSTERDAM,125
11959680893.0,1066 NJ,ZWOLLE,41
13020673715.0,1351 KH,NOOTDORP,60
8146678243.0,1822 EA,NIJMEGEN,16
9968679888.0,2496 XW,ZWOLLE,47
10849680858.0,1187 KH,EINDHOVEN,3
9067672339.0,1057 WJ,ALMERE,217
9478669733.0,2729 HD,ROTTERDAM,17
9683680925.0,3059 VN,LELYSTAD,6
12524671006.0,2163 GC,GELDERMALSEN,29
11651132152.0,1655 LD,'S-GRAVENHAGE,122
12402680435.0,6852 MJ,GOIRLE,120
10958676397.0,1825 KC,ST. NICOLAASGA,20
11533676762.0,1059 TK,OISTERWIJK,2
13394679686.0,1187 HZ,DORDRECHT,18
8621671557.0,3522 HB,SPIJKENISSE,27
12871641305.0,2011 DW,UTRECHT,6
8220677145.0,3741 WV,LELYSTAD,1
11356669710.0,3334 GC,BREDA,6
9573673949.0,1060 RE,AMSTERDAM,291
10457660849.0,1011 JA,NEDERHORST DEN BERG,92
8583673437.0,4225 RD,ROTTERDAM,486
10503678178.0,4701 LT,BUSSUM,15
11454675538.0,3544 DK,EINDHOVEN,2
8559661268.0,1053 KW,OOSTERBEEK,341
10782678006.0,1076 SW,TILBURG,40
9303641986.0,3981 XL,HUIS TER HEIDE,32
10729679498.0,8162 PB,ZUTPHEN,12
12520667070.0,5237 SE,AMSTERDAM,20
8016651668.0,8245 HD,ALKMAAR,73
12818679268.0,3544 PZ,ALMERE,55
12582678662.0,1567 LK,VLAARDINGEN,8
12368625986.0,2021 BE,'S-GRAVENHAGE,15
11253641000.0,1016 XB,AMSTERDAM,10
9955666260.0,3112 AS,BLEISWIJK,38
10027680957.0,3059 TE,HUIZEN,46
13165627592.0,9744 DS,UTRECHT,90
8701624429.0,1567 KE,EPE,26
11000678110.0,3824 WB,AMERSFOORT,11
13494679995.0,1319 AS,BERGEN OP ZOOM,3
10280668040.0,2361 XP,UTRECHT,19
11347640455.0,1705 TV,ZWOLLE,64
13219621143.0,3035 VC,AMSTERDAM,19
13125677189.0,3028 XP,AALSMEER,4
11490665239.0,5685 HK,NIJMEGEN,8
10574671515.0,3555 SH,ALBLASSERDAM,106
10861623448.0,5212 BG,ARNHEM,131
13153673471.0,3941 RE,DOORN,7
9587677154.0,3554 CS,HARMELEN,245
12440239054.0,3061 EA,GRONINGEN,318
9211668562.0,1058 SL,ZWOLLE,802
8287680920.0,3343 RB,UTRECHT,32
9245678671.0,3022 VB,AMSTERDAM,10
8469667473.0,1035 AZ,AMSTERDAM,113
8824668493.0,1502 WD,BARENDRECHT,4
8503668874.0,1181 CP,ZANDVOORT,167
9356669804.0,3111 AA,AMSTERDAM,80
12076662419.0,3722 AG,WIJCHEN,59
13207642497.0,9756 AE,'S-HERTOGENBOSCH,161
13116612269.0,2291 MS,BRUNSSUM,19
8067680610.0,6446 ST,WEERT,14
9786674312.0,1062 AZ,TILBURG,692
11112673483.0,6662 AR,MOERGESTEL,77
10555664503.0,1053 WV,MIDDENBEEMSTER,16
11120662402.0,1213 EP,SON EN BREUGEL,48
13182664775.0,1051 BL,GRONINGEN,31
12113680741.0,1022 LA,BUSSUM,140
9744668396.0,3353 CG,ZWIJNDRECHT,31
8658665955.0,3062 XL,EINDHOVEN,27
11986627502.0,4007 NV,AMSTERDAM,15
11813662601.0,1076 KJ,UTRECHT,91
9042675895.0,1018 BJ,ZWOLLE,371
10177672417.0,4384 JT,EMMELOORD,12
9869674302.0,5706 LV,HOUTEN,30
9055677692.0,3114 TH,BARNEVELD,4
8614661697.0,1060 MN,UTRECHT,32
13073675579.0,3532 EP,HEERJANSDAM,3
10706679918.0,1186 LS,'S-HERTOGENBOSCH,88
10243681047.0,4926 HA,NIEUWERKERK A/D IJSSEL,104
11868666822.0,2543 VP,AMSTERDAM,79
11694673535.0,3037 CD,ROTTERDAM,1065
11234662729.0,1111 BE,OUDDORP,8
9762628291.0,3072 DG,HOOFDDORP,99
13130665327.0,1121 LK,VLEUTEN,24
13230661717.0,1131 WH,LEERSUM,1
8636650668.0,3581 WL,ROTTERDAM,14
12162665072.0,3454 LG,LEIDEN,96
9797679935.0,9461 HX,BREDA,23
8836675111.0,1687 BN,NIJKERKERVEEN,58
10335673002.0,3314 JP,AMSTERDAM,50
11639669918.0,1113 EJ,ROTTERDAM-HOOGVLIET,23
10371668879.0,1079 ZN,BERKEL EN RODENRIJS,111
10324676534.0,2584 BT,LEIDEN,186
9710664330.0,1057 SZ,EES,20
11574676517.0,7554 RA,HEERHUGOWAARD,28
8286680814.0,7242 GC,ETTEN-LEUR,2
12750677104.0,2013 HA,GRONINGEN,36
10769663643.0,3311 AA,UTRECHT,1
11473677142.0,1186 PR,ALMERE,99
13363677796.0,3319 WH,ROTTERDAM,31
12831622139.0,1058 SE,ARNHEM,87
11605674968.0,1431 DC,ZWOLLE,26
13138680244.0,1054 DX,TILBURG,13
10281668040.0,1078 HE,AMSTERDAM,2
12055617853.0,1319 AN,DORDRECHT,27
9981681027.0,2496 ZL,ALMERE,18
11332671263.0,3648 BP,WAALRE,50
11926680844.0,2181 KA,SCHIMMERT,51
8040680605.0,3011 RE,AMSTERDAM,2
8041673914.0,1097 HD,AMSTERDAM,166
8901677036.0,4451 TE,MAASTRICHT,2
9882663241.0,2022 CN,BUSSUM,251
10925680448.0,1075 PL,ROTTERDAM,48
10258679196.0,2681 MN,ZAANDAM,24
10343664992.0,3515 BT,ZWOLLE,208
8690626359.0,4817 VJ,STEENBERGEN,52
10061678563.0,3039 TN,ZOETERMEER,8
11328663987.0,3452 MK,'S-GRAVENHAGE,31
9819674611.0,1053 KE,VINKEVEEN,38
12600676571.0,2264 CV,BLEISWIJK,3
11215666993.0,3823 VN,AMSTERDAM,119
9572673197.0,1058 NH,ROTTERDAM,506
13486679832.0,1223 JL,ARNHEM,152
11286675336.0,1445 KT,'S-GRAVENHAGE,1
12045365084.0,3061 WH,AMSTERDAM,77
11512679855.0,3059 SK,BARENDRECHT,6
9466678645.0,3072 ES,AMSTERDAM,39
13346681058.0,1422 HR,BORNE,1
13309680896.0,1822 KL,GIESSENBURG,47
12991669047.0,1071 WT,HELMOND,6
9057680784.0,2051 JP,ZEIST,27
10500674995.0,1272 ED,TILBURG,33
10785678242.0,1433 DB,SCHIEDAM,47
13012679688.0,1187 SB,UITHOORN,57
13057679437.0,2242 BH,VOORSCHOTEN,110
10114681084.0,3063 AH,NUMANSDORP,16
10484677682.0,1067 ML,AMSTERDAM,33
11061650311.0,3543 CV,HEEMSKERK,73
9640674709.0,6215 XV,RIDDERKERK,70
11366626199.0,6631 BR,'S-HERTOGENBOSCH,58
8385676149.0,1086 VC,UTRECHT,20
9298679045.0,3738 CS, HELLOUW,58
10193680403.0,4849 AD,AMSTELVEEN,94
10259663641.0,1069 SZ,VELP,21
12976672264.0,3012 XE,CULEMBORG,6
9393674889.0,3038 XL,AMSTERDAM,82
8663680499.0,2922 GN,AMSTERDAM,37
12135679289.0,1312 JT,RIJSSEN,29
10591662944.0,1016 VT,ROTTERDAM,85
13267680996.0,5223 BB,UTRECHT,202
11103661033.0,6532 CT,HENDRIK IDO AMBACHT,8
12535623032.0,5691 JG,ROSMALEN,650
12953678532.0,1402 GR,NOORDWIJK,26
8358666947.0,4184 ED,BLOEMENDAAL,452
11581669925.0,1094 RX,ROTTERDAM,13
12542627499.0,2914 RG,BLEISWIJK,57
13563679865.0,1095 HM,EINDHOVEN,1
11191673964.0,5691 LZ,ALKMAAR,109
8533676837.0,2343 BH,'S-HERTOGENBOSCH,7
9657679766.0,3853 EE,'S-GRAVENHAGE,22
9501677023.0,3764 XG,WASSENAAR,32
10916641417.0,1829 XR,VLAARDINGEN,5
12593677737.0,1562 ZR,TOLBERT,21
12740621476.0,2585 SZ,ASSEN,10
11474677332.0,3645 AG,MONTFOORT,56
10796669854.0,2993 DL,AMSTERDAM,60
11173671375.0,1079 AE,THOLEN,12
13237679652.0,1213 LC,TILBURG,1309
12608679584.0,3927 SC,BREDA,49
9759680712.0,1032 GX,ROTTERDAM,78
11337622841.0,6026 DL,ALMERE,84
12959674333.0,5632 JK,AMSTERDAM,15
8395680736.0,1091 TG,HILLEGOM,267
13480676033.0,9743 PS,BAARN,9
13321676659.0,3068 VG,ALMERE-STAD,67
9034678975.0,2522 SL,HAARLEM,580
10096622937.0,5702 PT,AMSTELVEEN,70
12548627798.0,3061 KH,AMSTERDAM,78
13058669639.0,1641 LB,HILLEGOM,126
12641627080.0,3454 KH,AMSTERDAM,31
9476669439.0,3061 KN,UTRECHT,23
11361624385.0,3512 BR,NUENEN,6
9581680306.0,1073 BR,VOORBURG,113
10638640565.0,1082 NP,VELDHOVEN,9
11504664215.0,1963 CJ,ROTTERDAM,2
13361668585.0,2907 EM,AMSTERDAM,43
10060677477.0,3544 JA,RIDDERKERK,16
11963623189.0,5049 BC,'S-HERTOGENBOSCH,38
8618680593.0,3524 JJ,ROTTERDAM,26
12946678546.0,1078 KM,DOORN,254
9489675684.0,1087 CJ,SLIEDRECHT,10
11334650878.0,1187 JM,LEEUWARDEN,281
8710623325.0,2275 TC,BRUMMEN,31
10228676153.0,3354 XM,OOSTERHOUT,14
11379675139.0,3263 CB,BUSSUM,209
13236675171.0,3203 BE,ANDIJK,51
13574679846.0,3031 AW,AMSTERDAM,10
10592662944.0,1079 VD,NIEUW VENNEP,42
9317675417.0,8804 NE,UTRECHT,12
12856679862.0,2161 KW,BEVERWIJK,42
8355650280.0,1098 SE,TILBURG,31
11649674444.0,5216 ED,DE GOORN,209
8846623430.0,1181 BX,RIJNSBURG,168
9144667370.0,5293 AL,AMSTERDAM,29
10810664380.0,1811 LM,VUGHT,49
13015677783.0,2313 VE,AMSTERDAM,87
10823666580.0,4176 BH,ROSMALEN,28
12533626886.0,3011 KS,'S-GRAVENHAGE,8
10314671717.0,7812 RN,LEIDEN,8
12891669298.0,3831 GA,'S-GRAVENHAGE,2
9461663974.0,2841 VV,AMSTERDAM,1
10478680879.0,3572 XP,WASSENAAR,67
11584677699.0,1098 XK,GRONINGEN,46
11228651632.0,3723 LM,ROTTERDAM,135
11489665239.0,6826 GV,AMSTERDAM,86
9880673559.0,1056 XS,AMERSFOORT,855
10197675949.0,1053 NX,DEVENTER,42
10008629356.0,1231 KC,ARNHEM,180
12133679263.0,2288 CR,UTRECHT,195
8673680467.0,1056 PH,ALKMAAR,58
9092680571.0,1211 RW,UTRECHT,85
11969678180.0,1017 AH,WOUW,59
11571668459.0,7323 ST,OUDORP (NH),174
13180674037.0,3011 XZ,VOLENDAM,15
9028677652.0,2492 RW,HAARLEM,53
12501674862.0,1015 KA,ROTTERDAM,19
10213672311.0,2036 LR,AMSTERDAM,112
8715672049.0,1901 CP,PURMEREND,30
12044650427.0,1013 ZJ,AMERONGEN,16
12360668145.0,7491 GN,HARLINGEN,12
8761680045.0,3072 AE,WIERDEN,143
11294672332.0,1274 JS,KOLLUM,4
10255677580.0,6027 NB,LEIDEN,2
13269674237.0,1054 JZ,BAARN,21
12526668850.0,9765 JS,HOOFDDORP,432
9948679878.0,1097 HX,HEILOO,52
8638666692.0,3452 EV,AMSTERDAM,35
10445671862.0,1182 ED,NOOTDORP,7
11941679308.0,6843 HP,VELDHOVEN,67
9801640310.0,3781 NC,GOIRLE,700
8141677757.0,7041 BM,ROTTERDAM,7
9629680755.0,1107 GN,ZWOLLE,21
8675672929.0,2665 HJ,HILLEGOM,431
10734680583.0,5233 RJ,ZWOLLE,8
11385678004.0,1398 BX,OVERVEEN,504
8644666550.0,5261 BJ,AMSTERDAM,8
9499671793.0,3707 GA,WOERDEN,357
8990666449.0,9714 ES,HILLEGOM,76
9218680838.0,1078 NS,VOORBURG,2
10704679529.0,1411 PT,'S-GRAVENHAGE,52
12547669136.0,2515 NV,UTRECHT,17
10253672991.0,2311 NR,GORINCHEM,20
8442671007.0,2181 BT,AMSTERDAM,5
8803678964.0,6932 GX,ROTTERDAM,37
9787663395.0,6971 GS,UTRECHT,128
9538678160.0,1057 SW,UTRECHT,117
10969641366.0,2101 EM,ROTTERDAM,31
10712678227.0,7721 AJ,ROTTERDAM,2
8448679831.0,2685 BB,ZWAAG,17
9522669641.0,1081 JX,AMSTERDAM,36
12702650794.0,1222 KG,WESTZAAN,5
8725677486.0,2624 TC,KOEKANGE,61
12006676435.0,4311 NL,ZANDVOORT,13
11312675256.0,2907 MG,HEERDE,1
12004680898.0,3011 DE,UTRECHT,36
9130668463.0,1064 WE,LEMMER,4
12329679317.0,1055 EB,HEUKELUM,53
9050666482.0,1055 GK,LEIDEN,13
9190664123.0,1078 VB,EINDHOVEN,7
11009669028.0,3543 ED,AMSTERDAM,15
9325675356.0,3562 JA,TILBURG,98
8449621260.0,3011 MZ,CAPELLE AAN DEN IJSSEL,45
11631670465.0,5863 BA,AMSTERDAM,42
10348678937.0,3962 HS,UTRECHT,3
12224668215.0,2909 TH,AMSTERDAM,84
12287680990.0,3011 BJ,'S-GRAVENHAGE,20
11167623816.0,1053 LH,BADHOEVEDORP,111
10658664103.0,1623 LA,VELSERBROEK,4
9041671060.0,1824 LJ,AMSTERDAM,13
11123662676.0,7642 JS,MEPPEL,39
8604677164.0,1094 NT,VOORSCHOTEN,7
8062680323.0,2151 JN,UTRECHT,2
9463667773.0,1060 NS,'S-GRAVENHAGE,19
13169671459.0,3024 TT,PRINSENBEEK,19
12603680645.0,3344 GR,AMSTERDAM,121
11214640438.0,1023 AL,BARENDRECHT,245
11020666448.0,3232 GG,OMMEL,82068
12527668850.0,2312 CW,AMERSFOORT,5
9579676267.0,5616 TT,DIDAM,5
12975680763.0,1432 PK,NIJMEGEN,14
12846667063.0,3544 SE,HAARLEM,106
13427624518.0,3063 TB,ALMERE,15
10241676323.0,2512 VW,AMSTERDAM,94
11425679429.0,6363 BV,ROERMOND,325
10640641452.0,1111 GA,EMMEN,1404
10912678663.0,5613 DN,AMSTERDAM,4
8957680340.0,3136 CB,WESTERVOORT,5
11590664053.0,2036 PC,RIDDERKERK,380
10862623448.0,3111 PB,'S-GRAVENHAGE,34
12578679472.0,3253 AJ,AMSTERDAM,129
12860672910.0,9721 RW,ROTTERDAM,67
11193676160.0,3995 XJ,HEERHUGOWAARD,27
12737623912.0,5431 JZ,HENDRIK IDO AMBACHT,113
9943641603.0,3993 SH,HENGELO,187
13049677784.0,9581 GG,ZAANDAM,79
13440679863.0,8081 EB,AMSTERDAM,39
11737672386.0,8141 HK,VOORBURG,50
11954677589.0,9603 HR,VLEUTEN,256
11535678172.0,1448 RL,OEGSTGEEST,21
13408195197.0,2805 EJ,AMSTERDAM,42
9347676173.0,1053 EA,BREDA,105
12948679867.0,3161 NE,AMERSFOORT,4
8684628406.0,1056 HT,HUIZEN,4
12606668019.0,1035 JR,KRIMPEN AAN DEN IJSSEL,13
10321679138.0,3194 NB,HEEMSKERK,171
10735671677.0,1055 AK,TILBURG,85
10884671368.0,6305 AX,LELYSTAD,58
11059626729.0,1024 LD,LEIDEN,3
11259667780.0,2282 XE,UTRECHT,12
9076680430.0,1562 KG,AMSTERDAM,9
13332616983.0,3526 TV,'S-GRAVENHAGE,123
11723664749.0,1211 AD,AMSTERDAM,41
13081680412.0,5062 SH,ZEVENBERGEN,1
10334672137.0,1422 DD,ALMERE,391
9151641749.0,4207 VC,HELLENDOORN,155
10514664957.0,3521 EN,AMSTERDAM,98
11287676351.0,1103 AV,AMSTERDAM,22
11037628187.0,2211 PP,ROTTERDAM,12
12205678232.0,1991 VG,AMSTERDAM,47
9505615788.0,1087 NE,EINDHOVEN,1
8790669800.0,2312 RP,ZEIST,1242
12269678392.0,1094 BL,AMSTERDAM,25
10139669355.0,1106 DH,ROTTERDAM,2
8998677899.0,1066 HT,AMSTERDAM,59
13377627524.0,3021 TX,MAARSSEN,90
13410662786.0,3532 HC,DEN BOSCH,293
10191678498.0,3043 PJ,KAMPEN,15
8765681010.0,1111 EM,SWIFTERBANT,119
13316668260.0,1567 HJ,RIDDERKERK,47
8410673389.0,2624 TA,VOORSCHOTEN,70
13268673371.0,1092 TD,AMSTERDAM,63
8612680969.0,3738 TB,HELLEVOETSLUIS,261
9083677587.0,1017 SX,DE KWAKEL,56
8833669999.0,5275 LE,LEIDSCHENDAM,73
8695650011.0,4902 RH,GENNEP,19
8742677537.0,1018 VA,OVERVEEN,5
10659664103.0,5146 DT,AMSTERDAM,534
10832674702.0,3011 VT,'S-HERTOGENBOSCH,55
12255677883.0,2513 GM,RIDDERKERK,42
12229666635.0,1056 EH,GIETEN,127
11912672804.0,1693 LT,GRONINGEN,146
10678680437.0,2172 DE,EINDHOVEN,507
9914668667.0,3061 AD,MAASBREE,141
9112627008.0,2993 DS,BERKEL EN RODENRIJS,147
8988680936.0,3721 JV,HILVERSUM,56
10014651391.0,1069 NC,KATWIJK,107
13162680700.0,5502 HX,'S-GRAVENHAGE,22
8283674869.0,3564 BE,'S-HERTOGENBOSCH,65
13054679991.0,5751 VL,HAARLEM,79
9434679435.0,3723 LN,HEEMSTEDE,48
13420240036.0,1363 LC,AMSTERDAM,6
11854642676.0,3061 VT,ROTTERDAM,45
9436679717.0,2101 AH,NIEUWEGEIN,5
11447667598.0,3604 AD,TILBURG,15
9808624945.0,1067 NH,RIJEN,286
10289679814.0,1567 GP,HARLINGEN,170
11996672185.0,6942 LP,ZOETERMEER,117
13231629983.0,1336 KB,ROTTERDAM,69
9555667814.0,4611 RE,GEMERT,45
11252680381.0,1016 BE,NIEUWERKERK AAN DEN IJSSEL,70
8356642089.0,3039 DR,BENTHUIZEN,25
12706669135.0,7721 CK,AMSTERDAM,110
8224675589.0,1115 GR,VOORBURG,117
11554661801.0,8043 XL,LEIDEN,34
13078681018.0,1521 XK,HAARLEM,4
8661661819.0,7731 MK,AMSTERDAM,17
12912669194.0,1058 KJ,PURMEREND,48
11551675461.0,2951 SE,OEGSTGEEST,3
8865670060.0,5921 GZ,EINDHOVEN,9
8783662144.0,2512 EX,AMSTERDAM,25
13347627394.0,1061 DK,BUSSUM,50
8201672415.0,5386 GZ,AMERSFOORT,26
8371676264.0,1447 PR,VOORBURG,24
9264642316.0,3513 CS,ROTTERDAM,16
8987679425.0,3531 HC,TILBURG,28
8306680787.0,1339 VK,UTRECHT,4
