unknown,date,country,postcode,city,country,postcode,city,unknown,unknown
,09-12-16,NL,1170AH,AMERSFOORT,NL,0,UTRECHT,D - Nog te controleren,JON80500
318824.0,,,3508 AA,AMSTERDAM,NL,3508 AA,,D - Nog te controleren,ASNDEN00
315693.0,,,3542AB,A-6780 SCHRUNS,NL,,ZWIJNDRECHT,D - Nog te controleren,METSOE00
314488.0,09-12-16,NL,5213CA,XXXX,NL,3062 MB,'S-HERTOGENBOSCH,,
320847.0,,,6994ZJ,UTRECHT,,3440 DB,DEN HAAG,D - Nog te controleren,
315260.0,,,3500 GB,IJSSELSTEIN,US,0,UTRECHT,,
320640.0,,,3508 AA,BREUKELEN,NL,3730 AC,,D - Nog te controleren,ZOLD-500
313275.0,09-12-16,,1019AZ,LEUSDEN,,,NIJKERK,D - Nog te controleren,
,09-12-16,,,HOUTEN,,2132 LS,UTRECHT,,
319080.0,,NL,2595 AN,Roosendaal,,7204 JN,,D - Nog te controleren,NYEBRE02
319503.0,09-12-16,,3505 AB,AMSTERDAM,NL,3600 BE,,E - Niet meer actief,
317064.0,09-12-16,NL,1213VB,EINDHOVEN,NL,,,,STU20100
,09-12-16,NL,3542EA,VIERLINGSBEEK,NL,3508 AA,VEENENDAAL,E - Niet meer actief,ARVHOU00
320023.0,,,3508 AA,POELDIJK,NL,,,D - Nog te controleren,SCHSOE00
318024.0,09-12-16,NL,3500 BN,UTRECHT,,3620 AC,DE BILT,,VEBHEE01
319890.0,,NL,3508 AA,UTRECHT,NL,3980 CD,,D - Nog te controleren,ZUIUTR02
320720.0,,US,3504 AC,UTRECHT,NL,,,E - Niet meer actief,LOBWAR00
318627.0,,,1261 CD,BILTHOVEN,NL,,UTRECHT,,BUCBAA00
,,NL,3833LA,UTRECHT,NL,,GIBRALTAR,,
315276.0,09-12-16,,1186AM,WEERT,NL,1007 MB,,D - Nog te controleren,VEEUTR00
,09-12-16,NL,0,Alphen aan den Rijn,NL,,,,HOLVIA00
,09-12-16,,3818 JN,45200 TOLEDO,NL,,,D - Nog te controleren,HOGUTR01
431.0,,ES,3573 ZG,DEN HAAG,NL,4824 EH,,D - Nog te controleren,MONROA00
311989.0,09-12-16,US,3502 GA,UTRECHT,NL,0,NISTELRODE,D - Nog te controleren,LKNAMS00
319157.0,09-12-16,NL,3750 GB,TILBURG,,,,,
320496.0,,NL,5900MA,AMSTERDAM,NL,,,,PRIUTR02
,09-12-16,,3980 CD,UTRECHT,,3508 AA,,D - Nog te controleren,
,,,3508 AA,Capelle aan den IJssel,NL,1083 HN,BRESKENS,D - Nog te controleren,
,09-12-16,NL,6004 RM,HOUTEN,,3508 AA,UTRECHT,,HEIOEG00
,09-12-16,,3191 DA,BEEK-UBBERGEN,,,UTRECHT,,
320149.0,09-12-16,,1261CN,UTRECHT,NL,,UTRECHT,D - Nog te controleren,ZANBUS00
,09-12-16,,1990 AC,AMSTERDAM,,,,,BLANIE00
320802.0,,,2131 MT,DEN HAAG,NL,3500 AJ,UTRECHT,,DILARN00
314927.0,,NL,3508 AA,ALMERE,,,UTRECHT,,
315053.0,09-12-16,NL,5400AS,CAPELLE A/D IJSSEL,ES,,SINT-ANNALAND,,BONNOO00
318094.0,,NL,3508 AA,VEENENDAAL,,3508 AA,AMSTERDAM,,
,,NL,2260AG,BREDA,NL,6716 BZ,,,POLUTR00
320715.0,,NL,3453JB,UTRECHT,,3430 AH,,,PATFRA00
,09-12-16,NL,3828NS,ZEIST,NL,2601 DB,LAREN,,PMIHEN00
320508.0,09-12-16,NL,2909LC,ALKMAAR,IT,3707 ES,ROTTERDAM,D - Nog te controleren,
314938.0,,,3508 AA,GOUDA,,,RIJSWIJK,D - Nog te controleren,POR74300
320666.0,,NL,3542AW,HOOFDDORP,NL,3500 BM,,D - Nog te controleren,JONEC400
320276.0,,NL,3508 AA,ROTTERDAM,NL,1800 AJ,NAARDEN,E - Niet meer actief,
,,NL,3508 AA,AMSTERDAM,NL,3508 AA,,,OUDUTR00
,09-12-16,NL,3741LR,Leusden,NL,3508 AA,ARNHEM,D - Nog te controleren,
317078.0,,NL,1531 AD,GROOT-AMMERS,NL,,UTRECHT,E - Niet meer actief,WERHUI00
320851.0,09-12-16,FR,3765GJ,AMSTERDAM,NL,,,D - Nog te controleren,KROUTR04
319943.0,09-12-16,NL,3784VA,Alkmaar,,6661 NS,,,
319794.0,09-12-16,,1400HA,CH-6006 LUZERN,,3508 TA,UTRECHT,D - Nog te controleren,
310737.0,09-12-16,,3750 GM,AMERSFOORT,NL,,UTRECHT,D - Nog te controleren,GERDEN01
320818.0,09-12-16,NL,3833BP,Schiphol-Oost,NL,3508 AA,AMSTERDAM,,SUEAPE00
319467.0,09-12-16,NL,3880AK,BREDA,,3417 XT,40882 RATINGEN,D - Nog te controleren,
317880.0,09-12-16,,3818 HP,20124 MILAN,,,LISSE,D - Nog te controleren,REBROT00
320870.0,,,3811ND,LEUSDEN,NL,,UTRECHT,E - Niet meer actief,SCHSCH04
,09-12-16,,1082MS,AMSTERDAM,,3508 AA,59125 TRITH SAINT LEGER,D - Nog te controleren,OORDEN00
,09-12-16,,2685 ZH,Den Haag,NL,1118 CP,AMSTERDAM,D - Nog te controleren,CAV10000
,09-12-16,,2508AA,ERMELO,,3584 BM,,D - Nog te controleren,KOOUTR13
,09-12-16,NL,1077 XV,Beekbergen,NL,3508 AA,UTRECHT,D - Nog te controleren,MERGOR00
514.0,,,1217PZ,LEUSDEN,,7400 AA,AMSTERDAM,D - Nog te controleren,
,09-12-16,,1018DD,Arnhem,NL,3500 BN,,D - Nog te controleren,
317999.0,,NL,1216CB,Heerhugowaard,NL,3508 AA,,D - Nog te controleren,ORAUTR00
319214.0,,,3508 BA,UTRECHT,NL,,AMERSFOORT,D - Nog te controleren,GRABUN00
,09-12-16,NL,3508 AA,UTRECHT,NL,3508 AA,,D - Nog te controleren,
320930.0,09-12-16,NL,3421 CT,‘s- GRAVENHAGE,NL,2500 GM,UTRECHT,D - Nog te controleren,ACTUTR00
316324.0,,,3581GA,UTRECHT,NL,3263 RK,BLARICUM,D - Nog te controleren,
,09-12-16,NL,1300 EB,BAARN,NL,,,D - Nog te controleren,ZIEALM01
318358.0,,NL,6710HK,MILLINGEN A/D RIJN,,3508 AA,UTRECHT,,
,,NL,6800LZ,ROERMOND ,,,AMSTERDAM,,AALLAM00
314977.0,09-12-16,NL,3430AA,BOXTEL,,,UTRECHT,D - Nog te controleren,STAKOR00
,09-12-16,NL,3800 AL,AMSTERDAM,NL,3508 AA,,D - Nog te controleren,MRSUTR00
544.0,,,5340 AW,OEGSTGEEST,NL,,SCHIPHOL,,
,09-12-16,,2400AJ,EDE,NL,,UTRECHT,D - Nog te controleren,NVMNIE00
,,NL,3508 AA,AMSTERDAM,NL,,UTRECHT,,PHAUTR13
314078.0,,NL,3500 HB,BENNEBROEK,NL,3016 AN,AMERSFOORT,,
316050.0,,NL,3709JA,ZWOLLE,,,,D - Nog te controleren,RADVEN00
,09-12-16,,,VALKENSWAARD,NL,,UTRECHT,,
,,NL,3361HJ,HOOFDDORP,GB,,ROTTERDAM,,EP&RIJ00
,,,3604 AJ,Amsterdam,,,,,PHAUTR32
318086.0,09-12-16,NL,3990GE,ROTTERDAM,NL,5051 BE,,,CEAWAA00
,,,3508 AA,Rotterdam,,3606 AZ,ZEIST,,
,09-12-16,,2701 AJ,UTRECHT,NL,3581 CK,,D - Nog te controleren,HOSUTR01
320878.0,09-12-16,NL,1101BA,OOSTERHOUT,,,DELFT,D - Nog te controleren,AUWBER00
,09-12-16,NL,3144DB,BUNSCHOTEN,NL,3849 BL,UTRECHT,D - Nog te controleren,SERELC00
320150.0,09-12-16,NL,1080AB,ZEIST,BE,3508 AA,MAARSSEN,D - Nog te controleren,LIADUI00
318787.0,09-12-16,NL,2964 ZG,HOUTEN,,2861 ET,,D - Nog te controleren,
306532.0,,NL,2130AM,AMERSFOORT,NL,,UTRECHT,D - Nog te controleren,HOGUTR07
317473.0,09-12-16,NL,3500AH,BUSSUM,NL,3000 AX,,,HOF40400
,,,3100AA,UTRECHT,NL,3723 TZ,,,ELKAME00
320442.0,,,3508 AA,WOERDEN,NL,3506 GE,,D - Nog te controleren,
319224.0,,,3514EX,Amsterdam,,,75008 PARIS,D - Nog te controleren,NEOALM00
,,DE,3544AD,AMSTERDAM,NL,6823 CH,,D - Nog te controleren,
319974.0,,,1272 JT,MANCHESTER M1 2EJ,NL,3743 JN,UTRECHT,E - Niet meer actief,
,,,1170 AB,BOXMEER,,,,,LISUTR00
315718.0,,NL,2600JA,SOEST,NL,,AMSTERDAM ZUIDOOST,,
,,,3504AC,CAPELLE A/D IJSSEL,,3817 BA,UTRECHT,D - Nog te controleren,
316747.0,09-12-16,NL,3700AA,AMERSFOORT,,3526 KL,,D - Nog te controleren,
,,,9936BJ,UTRECHT,,3511 PJ,UTRECHT,D - Nog te controleren,ZARAMS00
,09-12-16,,3584AA,DELFT,,3508 AA,UTRECHT,,
,,,0,UTRECHT,,,,E - Niet meer actief,
,09-12-16,,0,BUSSUM,NL,,ARNHEM,,NETEMM00
319128.0,,NL,3508 AA,Amsterdam,NL,,,,SRANIE00
319427.0,,NL,3811 NA,UTRECHT,NL,6865 HJ,,,
,09-12-16,,3508 AA,PUTTERSHOEK,,,,,VANHIL02
,09-12-16,NL,2500 EH,B-1731 ZELLIK,,,,,STIHAR00
317197.0,,,3706AR,ZEIST,NL,3768 BL,UTRECHT,,
300713.0,09-12-16,NL,4100 AL,UTRECHT,NL,2514 JC,,D - Nog te controleren,PHAUTR07
,,NL,2317 EK,NIJMEGEN,,,CH-8808 PFAFFIKON SZ,,
317797.0,09-12-16,NL,0,UTRECHT,NL,,,D - Nog te controleren,
315631.0,09-12-16,NL,8011BZ,MAARSSEN,NL,,HENGELO,D - Nog te controleren,FUJMAA00
313453.0,09-12-16,,0,Den Haag,,3508 AA,IJSSELSTEIN,,BUILUN00
320553.0,09-12-16,,3446GR,D-95509 MARKTSCHORGAST,NL,,,,CARHEN00
316084.0,09-12-16,NL,3508 AA,Rotterdam,,3830 AE,,,CLEMAA00
319709.0,,NL,3503 RD,DEN BOSCH,,,,D - Nog te controleren,ASHBAR01
,,,9735AD,UTRECHT,NL,,,D - Nog te controleren,LINUTR01
320083.0,,NL,6680AA,UTRECHT,,1183 DJ,APELDOORN,,
,09-12-16,,3508 AA,UTRECHT,NL,7600 SZ,UTRECHT,,HABHOU01
318384.0,09-12-16,NL,3732GJ,HAARLEM,NL,,,,E-WUTR00
312513.0,,NL,3500 GE,UTRECHT,NL,8004 DD,UTRECHT,,
,09-12-16,NL,0,UTRECHT,NL,0,,E - Niet meer actief,
151220.0,,NL,3190AK,SNEEK,,3508 AB,UTRECHT,D - Nog te controleren,STGUTR00
,09-12-16,NL,1217JL,VEENENDAAL,,3508 AA,,D - Nog te controleren,ICTAMS00
319425.0,,,1100 AW,Joure,NL,,AMERSFOORT,D - Nog te controleren,
320815.0,09-12-16,BE,1401 CG,UTRECHT,,,,,
,09-12-16,,3648 BB,UTRECHT,,,,D - Nog te controleren,RKWZEI00
,,NL,3508 AA,BOSCH EN DUIN,US,4780 AB,,D - Nog te controleren,
,09-12-16,NL,5140AB,BAARN,NL,2661 AC,HOLLANDSCHE RADING,E - Niet meer actief,MILDX100
316571.0,09-12-16,NL,3508 AA,WOERDEN,,1096 AT,UTRECHT,D - Nog te controleren,
320425.0,,NL,2260AA,IJSSELSTEIN,PT,3608 VL,ZEIST,,
,09-12-16,NL,3542AD,GELDROP,,3417 GP,UTRECHT,D - Nog te controleren,FVADEN00
318252.0,09-12-16,NL,3508 AA,Roosendaal,NL,,,D - Nog te controleren,STIUTR12
320645.0,09-12-16,NL,3508 AA,Oegstgeest,,1086 VD,,D - Nog te controleren,BAKSE-00
317845.0,,,,WAALWIJK,NL,1077 XX,UTRECHT,,
318377.0,,NL,0,VEENENDAAL,,3971 GN,,,GERAMS00
318708.0,,NL,1075 HS,Zoetermeer,NL,2952 BD,ROTTERDAM,,KIAUTR00
,,NL,8451 KB,DEVENTER,,,,,
320306.0,,NL,3508 AA,HAARLEM,,,UTRECHT,,INGAMS00
317714.0,09-12-16,,3584CS,Santpoort,,,,D - Nog te controleren,
,09-12-16,NL,1066EP,AMSTERDAM,NL,,AMERSFOORT,E - Niet meer actief,
312115.0,09-12-16,,5271GD,UTRECHT,NL,5821 GH,STEIN,D - Nog te controleren,GIDELS01
,09-12-16,,2700 AB,CH-8002 ZURICH,NL,,UTRECHT,,
315311.0,09-12-16,,1541WR,Utrecht,,3612 BT,60325 FRANKFURT AM MAIN,,ABNAMS00
320535.0,09-12-16,NL,5223DE,UTRECHT,NL,3711 CB,UTRECHT,E - Niet meer actief,
319199.0,09-12-16,NL,0,Oisterwijk,BE,,DORDRECHT,D - Nog te controleren,GOLUTR00
319985.0,09-12-16,NL,6503 GG,HEERHUGOWAARD,,0,HILVERSUM,D - Nog te controleren,KOUALP00
317425.0,09-12-16,NL,7202CD,NIJMEGEN,,,ZWAMMERDAM,,
320681.0,09-12-16,NL,3608 VL,ZOETERWOUDE,NL,3508 AA,,,
313156.0,,,3508 AA,LEEUWARDEN,,,ROTTERDAM,,AUTMON01
319824.0,09-12-16,,3507LH,ROTTERDAM,,,,D - Nog te controleren,HEEOOS00
319672.0,09-12-16,AT,3500 GW,HAARLEM,,,AMERSFOORT,,
,09-12-16,NL,1276LM,Almelo,,3500 GE,LAGE ZWALUWE,D - Nog te controleren,
317986.0,,,3800 BB,UTRECHT,,3503 RD,UTRECHT,,
,09-12-16,NL,3584BA,AMSTERDAM,GB,1007 RA,UTRECHT,D - Nog te controleren,LIDHUI00
320595.0,09-12-16,NL,3500 AJ,ALMERE,NL,7411 KT,,D - Nog te controleren,
,09-12-16,,1112XN,Utrecht,NL,2715 CA,,D - Nog te controleren,STIUTR00
319977.0,,,8263 AE,UTRECHT,,3508 AA,KORTGENE,,INOAMS00
318297.0,09-12-16,NL,1231 EH,BREDA,,3508 AA,,,NEDCAP00
318121.0,09-12-16,,1200 AL,AMSTERDAM,NL,,UTRECHT,,
,,NL,7391 KG,UTRECHT,,3723 EE,UTRECHT,D - Nog te controleren,
320838.0,09-12-16,,3007AP,Ede,NL,3945 PL,MUIDEN,E - Niet meer actief,
,09-12-16,NL,1700BD,ROTTERDAM,NL,,AMERSFOORT,D - Nog te controleren,FEEZWO00
,,NL,1213BD,DEN HAAG,DE,,,,TOLAPE00
320615.0,09-12-16,NL,3584BA,NIJMEGEN,,,,E - Niet meer actief,MREUTR00
318899.0,09-12-16,NL,3723 DP,ROTTERDAM,NL,,UTRECHT,,MPLGIB00
320040.0,09-12-16,,3542DA,UTRECHT,NL,8218 NJ,,D - Nog te controleren,AFSUTR00
,,,1191 TP,HUIZEN,NL,1181 NB,UTRECHT,,
,09-12-16,NL,3504 AA,Roelofarendsveen,NL,,,E - Niet meer actief,MALUTR01
320471.0,,,2611 GV,POELDIJK,NL,,UTRECHT,,
320490.0,,NL,1007 MB,WAGENINGEN,,3600 AE,,E - Niet meer actief,
,09-12-16,NL,4816CZ,UTRECHT,NL,,LIENDEN,D - Nog te controleren,
320866.0,,,3584 BW,WEERT,NL,,AMSTERDAM,D - Nog te controleren,HOGUTR19
,,,3700 AE,UTRECHT,,1200 CH,TILBURG,,
320789.0,09-12-16,,0,'S-HERTOGENBOSCH,NL,,,E - Niet meer actief,CONHIL00
,,NL,3584BH,Amsterdam,NL,,,D - Nog te controleren,MILCB100
311435.0,09-12-16,NL,0,BERKEL EN RODENRIJS,NL,3500 HB,OLDENZAAL,D - Nog te controleren,
319290.0,,NL,3998JK,UTRECHT,,,VESSEM,,BAXUTR01
,,NL,2003RV,AALSMEER,NL,,ROTTERDAM,D - Nog te controleren,NHGUTR02
,,NL,1251 ZA,UTRECHT,NL,,UTRECHT,E - Niet meer actief,
316580.0,09-12-16,,0,ROTTERDAM,,,,D - Nog te controleren,
320532.0,09-12-16,,3000 CA,WEESP,NL,,UTRECHT,,
,09-12-16,,5830AC,Hilversum,,,,,FURUTR04
319487.0,09-12-16,NL,3512GV,UTRECHT,NL,,,D - Nog te controleren,HIGTIL00
320639.0,09-12-16,NL,3451 AB,UTRECHT,NL,3500 AB,,,LRSSCH00
319792.0,,,5150BB,Amersfoort,NL,,AMERSFOORT,D - Nog te controleren,M24UTR00
320197.0,09-12-16,,3701 HB,LUCHTHAVEN SCHIPHOL,,,UTRECHT,,STIUTR16
315791.0,09-12-16,,3508 AA,VIC 3000 MELBOURNE,NL,,UTRECHT,,SCIUTR00
523.0,,NL,3508 AA,UTRECHT,,3508 AA,,D - Nog te controleren,JUNEEF00
,09-12-16,,0,UTRECHT,NL,3990 GB,,,
,09-12-16,,2350CC,HAARLEM,,1081 GC,VEENENDAAL,,STIEDE00
315349.0,09-12-16,,3012NC,WESTBROEK,,3508 AA,BARENDRECHT,D - Nog te controleren,EIJDEN00
,,NL,4021 BA,OOST WEST EN MIDDELBEERS,NL,,HOOFDDORP,D - Nog te controleren,
,,NL,6710BR,UTRECHT,NL,1012 AB,AMERSFOORT,E - Niet meer actief,
319995.0,,NL,1180 ED,ZEIST,NL,,NIEUWEGEIN,D - Nog te controleren,
,09-12-16,DE,1017 CE,ALMERE,NL,3542 CE,NIEUWEGEIN,E - Niet meer actief,ALLAMS00
,09-12-16,NL,3980CA,ZEIST,NL,,,,
,,SE,4600AC,VALKENBURG,NL,1200 AL,,,REDDEN00
,,,3846BW,UTRECHT,,,,D - Nog te controleren,MRMUTR05
,,,8453WC,BILTHOVEN,,1906 BX,UTRECHT,,STIBIL00
,09-12-16,NL,1114 AE,HOOFDDORP,NL,1032 KJ,,,OUTBUS00
320303.0,09-12-16,NL,3508 AA,RHENEN,NL,2271 BD,ALKMAAR,,
,09-12-16,,1601 PR,HILVERSUM,,3940 AA,,,
,09-12-16,,3831 EE,UTRECHT,NL,3508 AA,,,SNSUTR04
,,NL,7300ES,Heemstede,,1300 EB,UTRECHT,,BAKAMS00
,09-12-16,,3508 AA,LEUSDEN,,0,AMSTERDAM ZUIDOOST,,
318329.0,,,2300AB,TILBURG,,,UTRECHT,D - Nog te controleren,
,09-12-16,NL,3500 AM,NIEUWEGEIN,FR,3800 GJ,,,
,09-12-16,,4803 ER,HARDENBERG,,1013 AD,DOORN,D - Nog te controleren,LLOROT00
,09-12-16,NL,1077 XX,LEIDEN,NL,3818 LA,80538 MUNICH,D - Nog te controleren,NHHHIL00
,09-12-16,NL,2300AD,ALMERE,NL,,,E - Niet meer actief,WOUBIL00
318150.0,09-12-16,,6411 RS,AMSTERDAM,NL,,AMSTERDAM,,BIMDEN00
,,NL,,Amsterdam,,3700 AN,APELDOORN,D - Nog te controleren,MKBAME01
,,NL,3737 MK,LAGE ZWALUWE,NL,7600 AE,,D - Nog te controleren,STINIJ00
,09-12-16,NL,2251DN,DE MEERN,NL,1391 BW,NAARDEN,,
319269.0,,NL,3370AD,huizen,,5671 EW,VEENENDAAL,,
,09-12-16,,3990GA,AMSTERDAM,,,UTRECHT,,STIMAA00
319720.0,09-12-16,NL,3990 DG,UTRECHT,,,UTRECHT,D - Nog te controleren,TRIALM00
320889.0,09-12-16,NL,3508 AA,BAARN,NL,3508 AA,AMSTERDAM,D - Nog te controleren,
,09-12-16,,6229GA,UTRECHT,NL,6511 EB,ALMERE,D - Nog te controleren,
319200.0,09-12-16,,0,Amsterdam,AT,,,,ECIUTR01
319304.0,09-12-16,,3508 AA,DEN HAAG,NL,3508 AA,,,
318830.0,09-12-16,,8000AP,DOETINCHEM,NL,3000 BE,,,VANNIJ01
319114.0,,,3980CA,Schiedam,DE,5026 RK,,D - Nog te controleren,ABNUTR00
,,BE,3606 AL,UTRECHT,,3508 AA,,D - Nog te controleren,RIJUTR02
307241.0,09-12-16,NL,2791 DX,LIMMEN,NL,0,POELDIJK,D - Nog te controleren,
320364.0,,NL,1008AA,BERGAMBACHT,NL,0,LEIDEN,D - Nog te controleren,BUITWE00
320576.0,,NL,3508 AA,Ingen,NL,4130 XK,,,FURUTR01
320616.0,09-12-16,,3739 LB,UTRECHT,NL,0,,D - Nog te controleren,
,,,4130EE,UTRECHT,,1043 EJ,DOETINCHEM,D - Nog te controleren,SANVEE02
319948.0,,NL,7400 AP,1000 BRUSSELS,NL,3508 AA,'S-GRAVENHAGE,,GEMANN00
,09-12-16,NL,3430AA,NIEUWEGEIN,,,,E - Niet meer actief,
,,NL,1000AD,LEIDEN,,3720 AA,,E - Niet meer actief,FEDUTR00
318023.0,,NL,3511JV,Hilversum,,1000 EA,,,BRIBUD00
,09-12-16,NL,2800 AE,BEVERWIJK,IT,4701 LL,,D - Nog te controleren,BOOAMS01
318038.0,09-12-16,NL,3527 VX,AMERSFOORT,,3581 TA,,,CFSHEN00
319201.0,,,3000AZ,AMSTERDAM,,1118 CP,,D - Nog te controleren,EIGENS00
319072.0,09-12-16,NL,2411ND,BUNNINK,NL,,UTRECHT,E - Niet meer actief,OPTHOU01
320158.0,09-12-16,NL,7364AJ,BUNNIK,,,VEENENDAAL,D - Nog te controleren,FLOAMS00
318601.0,,NL,3500 AB,UTRECHT,NL,0,7110 HOUDENG-AIMERIES,D - Nog te controleren,
,09-12-16,NL,2641CX,Heerenveen,NL,,,,DUBAMS00
,,,4900AK,ALMERE,NL,3508 AA,,D - Nog te controleren,COSUTR01
,,NL,6523 NZ,UTRECHT,NL,3508 TH,KOCKENGEN,D - Nog te controleren,FNVUTR01
315111.0,09-12-16,,0,80538 MUNICH,,1681 NP,,D - Nog te controleren,HOGKAT00
319471.0,,NL,3417 XT,ROTTERDAM,,,,D - Nog te controleren,VRIUTR00
,09-12-16,NL,1068 CT,AMSTERDAM,,6401 DC,AMERSFOORT,D - Nog te controleren,
319086.0,09-12-16,NL,3700 AN,HUIZEN,,,TILBURG,,STIUTR01
,09-12-16,,3752 CP,UTRECHT,NL,7391 TR,UTRECHT,D - Nog te controleren,
319690.0,09-12-16,NL,3508 AA,DEN HAAG,NL,,,,PRADOO00
,09-12-16,,5600AR,GIETHOORN,,5203 DG,UTRECHT,D - Nog te controleren,VTPSNE00
319706.0,,NL,3544 NA,AMSTERDAM Z.O.,NL,,BREDA,,
,,,3800AG,MAARSSEN,NL,2500 BB,HARDERWIJK,,BLAALM00
,09-12-16,NL,4793 RR,DX 5210 NORWICH,NL,5621 AA,AMSTERDAM,,PROUTR08
317926.0,,,5721 KK,Leiden,NL,6021 PZ,UTRECHT,,HELAMS00
318201.0,09-12-16,NL,0,Utrecht,,,POELDIJK,D - Nog te controleren,RADBAR00
319156.0,,NL,5912 AH,WEST SUSSEX RH16 3AP,NL,,UTRECHT,,INTUTR03
312455.0,09-12-16,NL,1261 AD,UTRECHT,NL,1082 MS,ARNHEM,,MRIUTR00
317566.0,09-12-16,NL,3007AK,Rotterdam,NL,3508 AA,,E - Niet meer actief,
,09-12-16,,2225 JD,UTRECHT,,,BAARN,,
,,NL,6573 BT,"LA MAIRENA,MARBELLE29610",NL,,UTRECHT,,
314958.0,,,1019GM,UTRECHT,,1070 NB,UTRECHT,,STEUTR02
,,NL,2700AT,AMSTELVEEN,NL,,UTRECHT,,TREAMS01
,09-12-16,,3881 CT,UTRECHT,NL,,UTRECHT,D - Nog te controleren,SLUWOE00
,09-12-16,,6543 JV,HENGELO,,2380 BG,820 15 BRATISLAVA,,MRJUTR02
,09-12-16,NL,1079AS,UTRECHT,,,,,
320196.0,,US,2991XT,UTRECHT,NL,8000 GB,EERSEL,D - Nog te controleren,
317795.0,09-12-16,,3900 AH,ZOETERMEER,NL,3508 AA,UTRECHT,D - Nog te controleren,INTZUT00
,09-12-16,NL,3004 AA,UTRECHT,NL,3508 AA,UTRECHT,D - Nog te controleren,PHAUTR22
,,NL,3581TG,PURMEREND,NL,1251 GN,AMERSFOORT,,COMZUT00
315825.0,09-12-16,BE,5232 CE,UTRECHT,NL,,,D - Nog te controleren,
,,,3621ZA,NORWICH NR3 1PD,,3511 KZ,,D - Nog te controleren,
320423.0,09-12-16,NL,3508 AA,UTRECHT,DE,2851 VV,UITHOORN,,
,09-12-16,NL,5700 AC,Rotterdam,NL,0,ALMERE,,
449.0,,NL,1940AE,AMSTERDAM,,3995 DE,,E - Niet meer actief,
319694.0,,IN,2593HW,UTRECHT,NL,8111 NA,NIEUWEGEIN,,
317595.0,09-12-16,NL,1411 DC,AMSTERDAM,NL,1101 CM,SOEST,D - Nog te controleren,SCHUTR04
,,NL,2800BB,Amsterdam,,,,,TELSCH00
,09-12-16,NL,0,UTRECHT,,3505 AB,,D - Nog te controleren,SCHUTR03
320022.0,,,3508 AA,Rotterdam,NL,,,D - Nog te controleren,SHEVEN00
,,,3620 AC,UTRECHT,GB,3297 XB,UTRECHT,E - Niet meer actief,GEEUTR00
,,,7500CC,Venlo,,,,,
318503.0,,NL,2210AA,SCHERPENZEEL,NL,,,D - Nog te controleren,TCNUTR20
,09-12-16,NL,9700AL,UTRECHT,NL,9700 AP,UTRECHT,D - Nog te controleren,
317637.0,,,2132 JH,UTRECHT,NL,3508 AA,UTRECHT,E - Niet meer actief,USGALM01
,09-12-16,NL,1100CC,IJSSELMUIDEN,,,,D - Nog te controleren,
319202.0,09-12-16,NL,1401 CG,UTRECHT,NL,,UTRECHT,D - Nog te controleren,HOGUTR09
,,NL,1000 BH,Volendam,NL,3542 AP,KATWIJK,,WAUUTR00
319420.0,09-12-16,NL,3800GG,NIEUWEGEIN,,,BUSSUM,D - Nog te controleren,
,09-12-16,NL,3990GA,NIJMEGEN,NL,,AMSTERDAM,,PERUTR00
,09-12-16,NL,1118BH,UTRECHT,NL,3508 AA,UTRECHT,,BUIHUI00
320427.0,09-12-16,NL,3508 AA,UTRECHT,,,,E - Niet meer actief,
319739.0,09-12-16,NL,3508 AA,DUIVEN,NL,,UTRECHT,D - Nog te controleren,TODAMS00
320024.0,,NL,1101 HE,LELYSTAD,NL,,TERNEUZEN,E - Niet meer actief,TWEHEN00
,09-12-16,,4817ZG,Woudenberg,,1211 NE,,,
,09-12-16,NL,3115JD,UTRECHT,NL,,ROTTERDAM,,HENVEE01
308125.0,,NL,3601 EC,UTRECHT,NL,3800 AS,,D - Nog te controleren,HENLEU00
320904.0,,NL,1681 PG,BOSCH EN DUIN,NL,,,,WILPOE02
317756.0,,NL,6135KR,UTRECHT,,3734 GH,,D - Nog te controleren,COSUTR07
,09-12-16,NL,3417 XT,UTRECHT,DE,3508 AA,,D - Nog te controleren,
316837.0,09-12-16,,0,uden,NL,,,D - Nog te controleren,OVISOE00
,,NL,2770 AC,HARDERWIJK,,9713 GZ,,,BRUBRA00
317966.0,09-12-16,,3760AJ,Utrecht,,,D-45964 GLADBECK,D - Nog te controleren,
,,NL,3700 AS,UTRECHT,NL,,UTRECHT,D - Nog te controleren,
301183.0,,NL,3791 NE,PURMEREND,NL,1261 AS,UTRECHT,,MRJUTR01
320846.0,,NL,4815NC,Amsterdam,NL,3508 AA,,D - Nog te controleren,
320813.0,09-12-16,DE,1000AW,AMSTELVEEN,NL,1261 AD,BOSKOOP,,ALFUTR00
320050.0,,NL,3941 JK,MAARSSEN,NL,3508 AA,AMSTELVEEN,D - Nog te controleren,
,,,1398ZG,Bilthoven,,,IJSSELSTEIN,E - Niet meer actief,SAL74900
308516.0,09-12-16,NL,9751 BJ,MILL,NL,3264 ZG,UTRECHT,D - Nog te controleren,BRAUTR03
,09-12-16,NL,3438 VR,MIJDRECHT,,2800 AN,ROTTERDAM,,KUINAA00
,09-12-16,,1000BV,VOORTHUIZEN,NL,0,ELST,D - Nog te controleren,
319894.0,,,3645 AT,Breda,,1181 DA,UTRECHT,,AHCTOR00
316060.0,,NL,3508 AA,UTRECHT,NL,0,,,
