unknown,unknown,unknown,postcode,city,country,province,country,telephone_nr,telephone_nr,unknown,unknown,sbi_description,date,unknown
1606080969,Zakenrelatie,Actief,6923 SL,Rotterdam,Europe,Groningen,Netherlands,0594-505888,072-5760606,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",10-02-2010,DM cd bestanden
1606080725,Zakenrelatie,Actief,1087 HW,Eindhoven,Europe,Noord-Brabant,Netherlands,043-3257386,043-3500260,Architecten Ext. BNA,Onbekend,,14-04-2010,DM cd bestanden
2010010829761,Zakenrelatie,Actief,5296 PZ,Amsterdam,Europe,Limburg,Netherlands,043-4503745,043-3254852,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",03-02-2010,DM cd bestanden
2010010832313,Zakenrelatie,Actief,4811 VC,Bergambacht,Europe,Noord-Brabant,Netherlands,015-2852476,040-2846834,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",26-07-2010,DM cd bestanden
K37284,Zakenrelatie,Actief,5611 KN,Amsterdam,Europe,Zuid-Holland,Netherlands,,020-5200201,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",19-12-2007,DM cd bestanden
2010010830330,Zakenrelatie,Actief,3572 SP,Amsterdam,Europe,Limburg,Netherlands,020-5304840,071-5660070,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",31-08-2009,internet
1606080991,Zakenrelatie,Actief,3645 CA,Leidschendam,Europe,Noord-Brabant,Netherlands,020-5309300,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",04-11-2009,DM cd bestanden
1606080718,Zakenrelatie,Actief,6225 ER,Heinkenszand,Europe,Noord-Holland,Netherlands,06-22557328,010-2140866,Architecten Ext. BNA,K. Financiele instellingen,742012 Techn. ontwerp . burger/util.bouw (géén architect),22-04-2010,internet
1606081072,Zakenrelatie,Actief,1901 DH,Zevenaar,Europe,Noord-Brabant,Netherlands,0575-511488,0575-464723,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-07-2012,DM cd bestanden
2010010816423,Zakenrelatie,Actief,8011 VZ,Etten-Leur,Europe,Overijssel,Netherlands,0183-582600,0499-550837,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",14-04-2010,DM cd bestanden
1606080436,Zakenrelatie,Actief,5691 BA,Oirlo,Europe,Noord-Holland,Netherlands,072-520 43 40,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",18-05-2015,DM cd bestanden
1606080784,Zakenrelatie,Actief,7334 AB,Deventer,Europe,Utrecht,Netherlands,046-4372608,045-5427887,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",14-03-2012,DM cd bestanden
1606080633,Zakenrelatie,Actief,1906 BE,Rotterdam,Europe,Limburg,Netherlands,06 33 83 35 03,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",07-04-2011,DM cd bestanden
1606080963,Zakenrelatie,Passief,3013 AK,Houten,Europe,Zeeland,Netherlands,,0475-563505,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-07-2012,internet
1606080699,Zakenrelatie,Actief,7411 SE,Noordeloos,Europe,Zeeland,Netherlands,0411-673239,,Architecten Ext. BNA,K. Financiele instellingen,,20-05-2008,internet
1606080744,Zakenrelatie,Actief,8471 ZH,Den Haag,Europe,Zuid-Holland,Netherlands,024-3889595,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",23-01-2012,DM cd bestanden
1606080030,Zakenrelatie,Actief,2561 AE,Maastricht,Europe,Zeeland,Netherlands,0205353070,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",22-04-2011,DM cd bestanden
1606080722,Zakenrelatie,Actief,3022 BC,Rotterdam,Europe,Limburg,Netherlands,0172-215488,030-7512764,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",19-12-2007,DM cd bestanden
1606080505,Zakenrelatie,Actief,1021 KR,Zeewolde,Europe,Overijssel,Netherlands,073-6136219,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",27-06-2011,DM cd bestanden
2010010829245,Zakenrelatie,Actief,7411 SK,Aalsmeer,Europe,Zuid-Holland,Netherlands,,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",29-05-2015,DM cd bestanden
1606080458,Zakenrelatie,Actief,1086 XK,Vlissingen,Europe,Gelderland,Netherlands,0527-258349,076-5018774,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",20-10-2011,internet
2010010829294,Zakenrelatie,Actief,6882 AM,Son,Europe,Gelderland,Netherlands,075-6220441,0593-582451,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",17-11-2009,DM cd bestanden
1606080017,Zakenrelatie,Actief,3311 AD,Uden,Europe,Zuid-Holland,Netherlands,0162-486800,026-4456993,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",29-05-2015,DM cd bestanden
1606080138,Zakenrelatie,Actief,2341 EN,Amsterdam,Europe,Noord-Holland,Netherlands,075-6401234,,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",09-02-2010,internet
1606080194,Zakenrelatie,Actief,2601 DG,Veldhoven,Europe,Friesland,Netherlands,0592-331421,010-5927003,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",28-06-2011,DM cd bestanden
1606080616,Prospect,Actief,5611 CJ,Hulsberg,Europe,Noord-Holland,Netherlands,010-2934880,043-3065976,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",22-04-2010,DM cd bestanden
1606080761,Zakenrelatie,Actief,3034 CJ,Naaldwijk,Europe,Zuid-Holland,Netherlands,0113-213030,0182-585162,Architecten Ext. BNA,K. Financiele instellingen,,11-02-2010,DM cd bestanden
2010010830735,Zakenrelatie,Actief,1021 CP,'s-Hertogenbosch,Europe,Noord-Brabant,Netherlands,040-2812782,078-6134993,Architecten Ext. BNA,Onbekend,,10-02-2010,baan
2010010830385,Zakenrelatie,Actief,3905 AX,Nederhorst den Berg,Europe,Limburg,Netherlands,020-6201930,035-6212522,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",29-05-2015,DM cd bestanden
1606080487,Zakenrelatie,Actief,2871 BJ,Zaandam,Europe,Noord-Brabant,Netherlands,0497-591373,020-6709801,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",08-12-2011,Via relatie
1606080900,Zakenrelatie,Actief,1447 AA,Volendam,Europe,Zeeland,Netherlands,0416-540560,020-5286969,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",07-05-2009,DM cd bestanden
1606080712,Zakenrelatie,Actief,1015 CW,Nijmegen,Europe,Zuid-Holland,Netherlands,010-2334901,020-6120109,Architecten Ext. BNA,K. Financiele instellingen,742012 Techn. ontwerp . burger/util.bouw (géén architect),30-04-2014,DM cd bestanden
1606080228,Zakenrelatie,Actief,1114 AE,Leiden,Europe,Utrecht,Netherlands,072-5642946,0548-520397,Architecten Ext. BNA,K. Financiele instellingen,,31-10-2013,DM cd bestanden
1606080204,Zakenrelatie,Actief,1812 PS,Burgum,Europe,Noord-Holland,Netherlands,020-4892099,020-5304838,Architecten Ext. BNA,K. Financiele instellingen,,29-05-2015,DM cd bestanden
1606080959,Zakenrelatie,Actief,9723 EW,Schinveld,Europe,Friesland,Netherlands,035-6565111,070-3648372,Architecten Ext. BNA,Onbekend,,20-10-2009,DM cd bestanden
K22280,Zakenrelatie,Actief,2563 XC,Zuidhorn,Europe,Utrecht,Netherlands,010-4111000,,Architecten Ext. BNA,K. Financiele instellingen,"74202 Technisch ontwerp en advies voor stedenbouw-,verkeers",05-03-2012,internet
1606080797,Zakenrelatie,Actief,3421 TA,Amsterdam,Europe,Zuid-Holland,Netherlands,073-6570843,,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",01-07-2010,DM cd bestanden
2010010832281,Zakenrelatie,Passief,7251 AA,Maastricht,Europe,Noord-Holland,Netherlands,030-2546888,070-3175182,Architecten Ext. BNA,K. Financiele instellingen,,01-07-2010,DM cd bestanden
2010010832283,Zakenrelatie,Actief,2582 HX,Vorden,Europe,Noord-Brabant,Netherlands,073-5513053,070-3050199,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",14-06-2010,internet
1606080774,Zakenrelatie,Actief,7521 PN,Nuenen,Europe,Noord-Holland,Netherlands,015-2120110,172490190,Architecten Ext. BNA,Onbekend,,10-11-2009,internet
1606080621,Zakenrelatie,Actief,1213 TS,Rotterdam,Europe,Limburg,Netherlands,071-5660060,043-3253877,Architecten Ext. BNA,K. Financiele instellingen,748751 Binnenhuisarchitecten en interieurontwerpers e.d.,11-06-2015,internet
1606080540,Zakenrelatie,Actief,7642 GT,Amsterdam,Europe,Zuid-Holland,Netherlands,020-6266233,0413-351620,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-07-2012,DM cd bestanden
1606080386,Prospect,Actief,3632 AV,Diepenveen,Europe,Gelderland,Netherlands,06-55736675,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",21-03-2013,DM cd bestanden
2010010832011,Zakenrelatie,Actief,2497 DJ,Apeldoorn,Europe,Gelderland,Netherlands,06-519 949 67,0411-601887,Architecten Ext. BNA,K. Financiele instellingen,,28-04-2011,DM cd bestanden
1606080534,Zakenrelatie,Actief,6741 AL,Hilversum,Europe,Noord-Brabant,Netherlands,040-7370018,0495-451460,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",26-08-2009,DM cd bestanden
1606080583,Zakenrelatie,Actief,5808 BB,Amsterdam,Europe,Zuid-Holland,Netherlands,071-5131776,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",20-10-2011,DM cd bestanden
2010010832254,Zakenrelatie,Actief,2034 KC,Vlissingen,Europe,Limburg,Netherlands,0314-345445,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",23-04-2009,DM cd bestanden
2010010832319,Zakenrelatie,Actief,1015 CW,Tilburg,Europe,Limburg,Netherlands,06-22030922,0575-519550,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",03-04-2012,DM cd bestanden
1606080125,Zakenrelatie,Actief,5512 BN,Stein,Europe,Zuid-Holland,Netherlands,0318-482462,,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",18-03-2013,DM cd bestanden
1606080954,Zakenrelatie,Actief,1474 MD,Rotterdam,Europe,Limburg,Netherlands,020-5200200,,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",16-03-2012,DM cd bestanden
2010010832256,Zakenrelatie,Actief,2565 LB,Vlijmen,Europe,Noord-Brabant,Netherlands,,055-5409560,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",22-06-2010,DM cd bestanden
1606080598,Zakenrelatie,Actief,3958 VX,Terneuzen,Europe,Zuid-Holland,Netherlands,0416-337517,040-2813745,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",31-08-2009,DM cd bestanden
1606080230,Zakenrelatie,Actief,5556 VB,Wierden,Europe,Noord-Brabant,Netherlands,0341-553443,050-3138791,Architecten Ext. BNA,K. Financiele instellingen,,19-12-2007,DM cd bestanden
1606080468,Zakenrelatie,Actief,2597 NS,Heemstede,Europe,Gelderland,Netherlands,020-3202288,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-11-2010,DM cd bestanden
1606080454,Zakenrelatie,Actief,7772 CW,IJsselmuiden,Europe,Gelderland,Netherlands,06-13080263,043-4574591,Architecten Ext. BNA,K. Financiele instellingen,,01-02-2010,DM cd bestanden
1606080570,Zakenrelatie,Actief,7951 DR,'S-GRAVENHAGE,Europe,Zuid-Holland,Netherlands,070-3615363,0493-695415,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",23-11-2009,DM cd bestanden
1606080395,Zakenrelatie,Actief,4531 HZ,Amsterdam,Europe,Zuid-Holland,Netherlands,06-44913841,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",06-07-2010,internet
2010010828561,Zakenrelatie,Actief,5551 BD,Nijmegen,Europe,Groningen,Netherlands,,,Architecten Ext. BNA,K. Financiele instellingen,,03-03-2010,internet
2010010832199,Zakenrelatie,Actief,1052 GA,Heerde,Europe,Utrecht,Netherlands,,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",09-07-2012,DM cd bestanden
1606080116,Zakenrelatie,Actief,6166 CS,Rotterdam,Europe,Noord-Holland,Netherlands,073-5492409,043-4503905,Architecten Ext. BNA,K. Financiele instellingen,,02-09-2009,internet
1606080706,Zakenrelatie,Actief,7591 DN,Veenendaal,Europe,Zuid-Holland,Netherlands,0575-461975,0528-270753,Architecten Ext. BNA,K. Financiele instellingen,,17-03-2009,internet
2010010832224,Klant,Actief,2235 VC,Maastricht,Europe,Gelderland,Netherlands,0413-478979,010-4149766,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-06-2015,DM cd bestanden
1606080580,Zakenrelatie,Actief,7255 CK,Achtmaal,Europe,Limburg,Netherlands,043-3470576,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-07-2012,DM cd bestanden
K39449,Zakenrelatie,Actief,1648 GC,Alkmaar,Europe,Limburg,Netherlands,020-4893090,,Architecten Ext. BNA,Onbekend,,07-09-2010,DM cd bestanden
1606080800,Zakenrelatie,Actief,6541 AD,Rotterdam,Europe,Zuid-Holland,Netherlands,046-4110511,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",29-05-2015,internet
2010010832308,Suspect,Passief,1081 AD,Bussum,Europe,Limburg,Netherlands,050-3182330,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",12-03-2015,DM cd bestanden
2010010828850,Zakenrelatie,Actief,1017 DJ,Assen,Europe,Noord-Brabant,Netherlands,073-6144521,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",05-07-2010,internet
K37293,Zakenrelatie,Actief,3025 HA,Dordrecht,Europe,Noord-Brabant,Netherlands,040-2442212,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",28-06-2011,internet
2010010802170,Zakenrelatie,Actief,5038 SN,Amsterdam,Europe,Utrecht,Netherlands,045-4052658,,Architecten Ext. BNA,K. Financiele instellingen,,06-08-2008,DM cd bestanden
K38621,Zakenrelatie,Actief,1021 KP,Enschede,Europe,Noord-Brabant,Netherlands,,0294-254841,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-07-2012,DM cd bestanden
1606081003,Zakenrelatie,Actief,6212 BH,Valkenswaard,Europe,Noord-Brabant,Netherlands,020-6260379,010-7502889,Architecten Ext. BNA,K. Financiele instellingen,,12-11-2013,DM cd bestanden
1606080322,Zakenrelatie,Actief,2034 MJ,Rotterdam,Europe,Zuid-Holland,Netherlands,073-8795286,0499-379776,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",10-02-2010,DM cd bestanden
K37319,Zakenrelatie,Actief,2516 AH,Nuenen,Europe,Limburg,Netherlands,06-41549411,040-2547549,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",25-08-2009,DM cd bestanden
1606080006,Zakenrelatie,Actief,3021 XL,Groningen,Europe,Overijssel,Netherlands,0115-751020,024-3882104,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",29-05-2015,DM cd bestanden
1606080532,Zakenrelatie,Actief,8471 ZJ,Gouda,Europe,Gelderland,Netherlands,0182-604327,040-2126905,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",18-01-2010,DM cd bestanden
2010010831546,Zakenrelatie,Actief,6641 DG,Waalwijk,Europe,Zuid-Holland,Netherlands,,,Architecten Ext. BNA,K. Financiele instellingen,,22-12-2009,DM cd bestanden
1606080166,Zakenrelatie,Actief,5101 BD,Eindhoven,Europe,Friesland,Netherlands,010-4674613,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",24-06-2010,DM cd bestanden
1606080523,Zakenrelatie,Actief,4811 GB,Hilversum,Europe,Zuid-Holland,Netherlands,,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",14-10-2013,DM cd bestanden
2010010829396,Zakenrelatie,Actief,6712 EG,Ottersum,Europe,Limburg,Netherlands,0573-431959,010-4142753,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",23-03-2009,internet
2010010827341,Zakenrelatie,Actief,5492 AK,Delft,Europe,Friesland,Netherlands,070-3584160,0519-292870,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-07-2012,internet
1606080575,Zakenrelatie,Actief,3511 AP,Veenendaal,Europe,Overijssel,Netherlands,0172-492387,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",23-05-2012,DM cd bestanden
1606080478,Zakenrelatie,Actief,6035 AZ,Rotterdam,Europe,Friesland,Netherlands,010-4142100,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",13-02-2009,internet
1606080788,Zakenrelatie,Actief,3012 XD,Alkmaar,Europe,Noord-Holland,Netherlands,058-2501098,010-4443424,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",29-04-2009,DM cd bestanden
2010010832276,Zakenrelatie,Actief,6301 KJ,Groningen,Europe,Limburg,Netherlands,020-4089222,0118-611483,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",17-02-2015,internet
2010010832078,Zakenrelatie,Actief,1072 VZ,Maarheeze,Europe,Groningen,Netherlands,015-2703611,010-4762507,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",12-10-2009,internet
1606080549,Zakenrelatie,Actief,5014 DA,Maastricht,Europe,Utrecht,Netherlands,079-3612462,035-6211645,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",13-09-2013,DM cd bestanden
1080404214,Zakenrelatie,Actief,2111 XD,Dongen,Europe,Limburg,Netherlands,040-2446568,010 . 246 74 94,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",10-03-2009,Internet
1606080343,Zakenrelatie,Actief,6861 GE,Den Haag,Europe,Gelderland,Netherlands,0416-542828,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",10-02-2010,Internet
1606081004,Zakenrelatie,Actief,4891 PP,Heerlen,Europe,Noord-Brabant,Netherlands,070-3474213,,Architecten Ext. BNA,K. Financiele instellingen,748751 Binnenhuisarchitecten en interieurontwerpers e.d.,22-04-2011,Internet
1606080132,Zakenrelatie,Actief,4611 HC,Den Haag,Europe,Gelderland,Netherlands,,010-4136744,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",29-05-2015,DM cd bestanden
1606080443,Suspect,Actief,4191 NE,Emmeloord,Europe,Noord-Holland,Netherlands,0416-560381,030-6380064,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",01-03-2010,DM cd bestanden
1606081300,Zakenrelatie,Actief,7591 TN,Sittard,Europe,Noord-Holland,Netherlands,0485-341645,035-6569110,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",06-07-2012,internet
K39761,Zakenrelatie,Actief,2593 HM,Katlijk (FR),Europe,Noord-Holland,Netherlands,046-4862222,077-3737694,Architecten Ext. BNA,K. Financiele instellingen,,11-06-2015,internet
2010010827196,Zakenrelatie,Actief,4383 AW,Dordrecht,Europe,Noord-Brabant,Netherlands,043-3500210,0182-682380,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",16-07-2012,DM cd bestanden
1606080314,Zakenrelatie,Actief,5022 AA,Lichtenvoorde,Europe,Noord-Holland,Netherlands,06-24626289,0168-403165,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",19-12-2007,internet
1606080734,Zakenrelatie,Actief,4873 LJ,Eindhoven,Europe,Zeeland,Netherlands,0416-338433,010-2497174,Architecten Ext. BNA,Onbekend,,13-07-2012,DM cd bestanden
1606080746,Zakenrelatie,Actief,1018 AD,Groningen,Europe,Noord-Holland,Netherlands,0183-665995,020 6361182,Architecten Ext. BNA,K. Financiele instellingen,,26-10-2009,DM cd bestanden
1606080149,Klant,Actief,5944 AK,Amsterdam,Europe,Noord-Brabant,Netherlands,06-10981027,040-2042891,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",29-05-2015,internet
1606080785,Zakenrelatie,Actief,7203 EZ,Eindhoven,Europe,Overijssel,Netherlands,026-4461222,070-3998062,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",03-10-2012,DM cd bestanden
1606081825,Zakenrelatie,Actief,2771 GH,Epe,Europe,Zeeland,Netherlands,013-5159331,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-01-2013,DM cd bestanden
2010010830265,Zakenrelatie,Actief,5212 CL,Rotterdam,Europe,Zuid-Holland,Netherlands,0548-518888,043-3437807,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",17-12-2009,DM cd bestanden
2010010832296,Zakenrelatie,Actief,2517 BA,Drachten,Europe,Zuid-Holland,Netherlands,070-3952666,0186-654509,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",15-02-2010,internet
2010010832247,Zakenrelatie,Actief,3831 SM,Terneuzen,Europe,Zuid-Holland,Netherlands,020-4863146,020-4089019,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",26-03-2009,DM cd bestanden
2010010829753,Zakenrelatie,Actief,5531 NH,Rotterdam,Europe,Zuid-Holland,Netherlands,0575-462600,0546-576002,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-11-2010,Beurs
1606080588,Zakenrelatie,Actief,4462 TT,BREDA,Europe,Limburg,Netherlands,0517-430044,050-3183188,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",29-05-2015,internet
200907014433,Zakenrelatie,Actief,9713 ED,Rotterdam,Europe,Noord-Holland,Netherlands,0593-582450,,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",15-06-2012,DM cd bestanden
2010010829759,Zakenrelatie,Actief,5046NE,Nieuwegein,Europe,Noord-Holland,Netherlands,0497-513393,0314-346643,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",24-04-2012,DM cd bestanden
K38663,Zakenrelatie,Actief,6213 BL,Hilversum,Europe,Noord-Brabant,Netherlands,0527 - 26 19 97,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",20-07-2010,DM cd bestanden
2010010832278,Zakenrelatie,Actief,2311 BT,Rotterdam,Europe,Noord-Brabant,Netherlands,070-3606203,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",06-02-2012,DM cd bestanden
2010010832244,Zakenrelatie,Actief,6741 HN,Gennep,Europe,Zeeland,Netherlands,026-3613812,084-2287653,Architecten Ext. BNA,K. Financiele instellingen,,03-09-2009,DM cd bestanden
K38948,Zakenrelatie,Actief,8302 CC,Rotterdam,Europe,Zuid-Holland,Netherlands,030-8895370,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",20-04-2009,internet
1606080078,Zakenrelatie,Actief,5111 CT,Grevenbicht,Europe,Gelderland,Netherlands,010-4141355,035-6032944,Architecten Ext. BNA,Onbekend,"742011 Architecten-, ingenieurs- en overige ontwerp",19-04-2010,DM cd bestanden
2010010832315,Zakenrelatie,Actief,1016 AH,Groningen,Europe,Gelderland,Netherlands,020-6384227,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",15-10-2009,DM cd bestanden
1606080544,Zakenrelatie,Actief,2611 BP,Rotterdam,Europe,Noord-Holland,Netherlands,0475-482353,,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-06-2015,DM cd bestanden
K20401,Prospect,Actief,3533 KE,Utrecht,Europe,Noord-Brabant,Netherlands,043-3502940,0315-326155,Architecten Ext. BNA,K. Financiele instellingen,742012 Techn. ontwerp . burger/util.bouw (géén architect),11-06-2015,DM cd bestanden
K37911,Zakenrelatie,Actief,9581 JH,'s-Hertogenbosch,Europe,Limburg,Netherlands,0478-546255,0578-690473,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",11-02-2010,DM cd bestanden
1606080887,Zakenrelatie,Actief,1033 WB,Hoofddorp,Europe,Zuid-Holland,Netherlands,0344-571850,070-3656921,Architecten Ext. BNA,K. Financiele instellingen,,29-07-2010,DM cd bestanden
1606081274,Zakenrelatie,Actief,8261 AL,Bergen op Zoom,Europe,Zeeland,Netherlands,073-6147568,040-2457631,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",27-01-2010,DM cd bestanden
1606080167,Zakenrelatie,Actief,6112 AH,Sint Oedenrode,Europe,Groningen,Netherlands,0513-631415,040-2364976,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",05-07-2010,DM cd bestanden
1606080738,Zakenrelatie,Actief,1182 JE,Eindhoven,Europe,Noord-Brabant,Netherlands,010-2829930,073-6413870,Architecten Ext. BNA,K. Financiele instellingen,"742011 Architecten-, ingenieurs- en overige ontwerp",17-10-2011,baan
